,price(USD)
6074,3307.209207072924
6075,10253.537722245386
6076,3599.0185288563425
6077,9961.728400461969
6078,3307.209207072924
6079,9815.82373957026
6080,3307.209207072924
6081,3088.352215735361
6082,3161.3045461812153
6083,9961.728400461969
6084,3307.209207072924
6085,3453.113867964633
6086,3453.113867964633
6087,3307.209207072924
6088,3307.209207072924
6089,3307.209207072924
6090,9961.728400461969
6091,10253.537722245386
6092,3453.113867964633
6093,3274.38065837229
6094,9961.728400461969
6095,3599.0185288563425
6096,3088.352215735361
6097,10253.537722245386
6098,3307.209207072924
6099,10253.537722245386
6100,9808.528506525674
6101,3453.113867964633
6102,10618.299374474658
6103,3453.113867964633
6104,3307.209207072924
6105,3307.209207072924
6106,3307.209207072924
6107,9815.82373957026
6108,3088.352215735361
6109,3526.0661984104872
6110,3161.3045461812153
6111,3453.113867964633
6112,9961.728400461969
6113,3161.3045461812153
6114,3453.113867964633
6115,3307.209207072924
6116,3307.209207072924
6117,3307.209207072924
6118,3307.209207072924
6119,3307.209207072924
6120,3307.209207072924
6121,3088.352215735361
6122,3307.209207072924
6123,9815.82373957026
6124,3307.209207072924
6125,3599.0185288563425
6126,3307.209207072924
6127,3088.352215735361
6128,3307.209207072924
6129,3599.0185288563425
6130,3307.209207072924
6131,3453.113867964633
6132,3307.209207072924
6133,3307.209207072924
6134,3599.0185288563425
6135,3599.0185288563425
6136,6136.805324506925
6137,12937.229178787678
6138,12937.229178787678
6139,6282.709985398634
6140,12937.229178787678
6141,12937.229178787678
6142,12937.229178787678
6143,6209.757654952779
6144,12937.229178787678
6145,6282.709985398634
6146,12937.229178787678
6147,6282.709985398634
6148,6282.709985398634
6149,12937.229178787678
6150,6282.709985398634
6151,12937.229178787678
6152,6282.709985398634
6153,12937.229178787678
6154,12937.229178787678
6155,6282.709985398634
6156,12937.229178787678
6157,12937.229178787678
6158,12937.229178787678
6159,6282.709985398634
6160,7318.39450176348
6161,7245.442171317624
6162,7245.442171317624
6163,7026.585179980061
6164,7026.585179980061
6165,7318.39450176348
6166,7318.39450176348
6167,1819.4588179100692
6168,1600.601826572506
6169,1600.601826572506
6170,1527.6494961266517
6171,1600.601826572506
6172,1600.601826572506
6173,3307.209207072924
6174,3088.352215735361
6175,3088.352215735361
6176,3088.352215735361
6177,3088.352215735361
6178,3307.209207072924
6179,9815.82373957026
6180,3380.1615375187785
6181,3161.3045461812153
6182,3380.1615375187785
6183,3088.352215735361
6184,3380.1615375187785
6185,3088.352215735361
6186,5990.900663615216
6187,6209.757654952779
6188,6209.757654952779
6189,2563.3340124914967
6190,2560.4159192736624
6191,2417.429351599788
6192,2417.429351599788
6193,2271.524690708079
6194,2417.429351599788
6195,6880.680519088352
6196,7245.442171317624
6197,6880.680519088352
6198,6953.632849534207
6199,7245.442171317624
6200,6953.632849534207
6201,6953.632849534207
6202,6880.680519088352
6203,7245.442171317624
6204,6953.632849534207
6205,6953.632849534207
6206,6953.632849534207
6207,7245.442171317624
6208,6953.632849534207
6209,5086.768918019197
6210,5086.768918019197
6211,5086.768918019197
6212,5378.578239802615
6213,5086.768918019197
6214,13229.038500571096
6215,12937.229178787678
6216,13229.038500571096
6217,6574.519307182052
6218,6282.709985398634
6219,6282.709985398634
6220,12937.229178787678
6221,6282.709985398634
6222,12937.229178787678
6223,6063.852994061071
6224,13520.847822354513
6225,6866.32862896547
6226,6136.805324506925
6227,6136.805324506925
6228,6136.805324506925
6229,6574.519307182052
6230,6939.280959411324
6231,13593.800152800368
6232,6574.519307182052
6233,13229.038500571096
6234,6282.709985398634
6235,12864.276848341822
6236,12937.229178787678
6237,12937.229178787678
6238,6209.757654952779
6239,12937.229178787678
6240,6574.519307182052
6241,13229.038500571096
6242,13229.038500571096
6243,6574.519307182052
6244,6574.519307182052
6245,13227.579453962178
6246,13229.038500571096
6247,13447.89549190866
6248,6939.280959411324
6249,13593.800152800368
6250,6939.280959411324
6251,6574.519307182052
6252,3307.209207072924
6253,3307.209207072924
6254,3307.209207072924
6255,9961.728400461969
6256,3307.209207072924
6257,3307.209207072924
6258,3161.3045461812153
6259,3307.209207072924
6260,10107.633061353677
6261,3307.209207072924
6262,3161.3045461812153
6263,10618.299374474658
6264,10618.299374474658
6265,4051.0844016543515
6266,4196.98906254606
6267,4269.941392991915
6268,4269.941392991915
6269,4196.98906254606
6270,4051.0844016543515
6271,4269.941392991915
6272,4269.941392991915
6273,4342.89372343777
6274,4342.89372343777
6275,4196.98906254606
6276,4269.941392991915
6277,4488.798384329479
6278,4196.98906254606
6279,4196.98906254606
6280,4196.98906254606
6281,4342.89372343777
6282,4196.98906254606
6283,4196.98906254606
6284,3978.132071208497
6285,4196.98906254606
6286,4342.89372343777
6287,4269.941392991915
6288,4051.0844016543515
6289,4196.98906254606
6290,4196.98906254606
6291,4342.89372343777
6292,4342.89372343777
6293,4269.941392991915
6294,4342.89372343777
6295,4196.98906254606
6296,10997.412916826814
6297,4488.798384329479
6298,4342.89372343777
6299,4342.89372343777
6300,4196.98906254606
6301,4196.98906254606
6302,10997.412916826814
6303,4196.98906254606
6304,4196.98906254606
6305,4196.98906254606
6306,4196.98906254606
6307,4196.98906254606
6308,4269.941392991915
6309,4196.98906254606
6310,4196.98906254606
6311,4269.941392991915
6312,4269.941392991915
6313,4051.0844016543515
6314,4488.798384329479
6315,4051.0844016543515
6316,10997.412916826814
6317,4341.434676828852
6318,4196.98906254606
6319,4269.941392991915
6320,4051.0844016543515
6321,3978.132071208497
6322,10997.412916826814
6323,4196.98906254606
6324,4196.98906254606
6325,4342.89372343777
6326,4269.941392991915
6327,4196.98906254606
6328,4269.941392991915
6329,4196.98906254606
6330,4196.98906254606
6331,4051.0844016543515
6332,4196.98906254606
6333,4196.98906254606
6334,3978.132071208497
6335,4196.98906254606
6336,4269.941392991915
6337,4342.89372343777
6338,4342.89372343777
6339,4269.941392991915
6340,4196.98906254606
6341,4051.0844016543515
6342,4196.98906254606
6343,4342.89372343777
6344,4269.941392991915
6345,4480.044104675976
6346,3978.132071208497
6347,3978.132071208497
6348,4269.941392991915
6349,4196.98906254606
6350,4488.798384329479
6351,4269.941392991915
6352,4196.98906254606
6353,4269.941392991915
6354,4051.0844016543515
6355,4488.798384329479
6356,11143.317577718522
6357,4051.0844016543515
6358,4269.941392991915
6359,4269.941392991915
6360,3948.951139030156
6361,4342.89372343777
6362,4269.941392991915
6363,4269.941392991915
6364,4488.798384329479
6365,4488.798384329479
6366,4196.98906254606
6367,4342.89372343777
6368,4269.941392991915
6369,3978.132071208497
6370,4196.98906254606
6371,4196.98906254606
6372,10997.412916826814
6373,4342.89372343777
6374,4342.89372343777
6375,4342.89372343777
6376,4342.89372343777
6377,4269.941392991915
6378,4269.941392991915
6379,4196.98906254606
6380,4488.798384329479
6381,4196.98906254606
6382,4196.98906254606
6383,4196.98906254606
6384,4196.98906254606
6385,4196.98906254606
6386,4269.941392991915
6387,4269.941392991915
6388,4051.0844016543515
6389,4196.98906254606
6390,4051.0844016543515
6391,4196.98906254606
6392,4196.98906254606
6393,4196.98906254606
6394,4269.941392991915
6395,4342.89372343777
6396,4342.89372343777
6397,4051.0844016543515
6398,4480.044104675976
6399,4196.98906254606
6400,11143.317577718522
6401,9961.728400461969
6402,3088.352215735361
6403,3453.113867964633
6404,3234.2568766270697
6405,9888.776070016112
6406,3599.0185288563425
6407,3307.209207072924
6408,10107.633061353677
6409,3088.352215735361
6410,10253.537722245386
6411,10253.537722245386
6412,3307.209207072924
6413,3307.209207072924
6414,9961.728400461969
6415,10253.537722245386
6416,10253.537722245386
6417,3599.0185288563425
6418,3234.2568766270697
6419,3088.352215735361
6420,3307.209207072924
6421,10253.537722245386
6422,3234.2568766270697
6423,10253.537722245386
6424,3307.209207072924
6425,3453.113867964633
6426,9888.776070016112
6427,9888.776070016112
6428,3453.113867964633
6429,3234.2568766270697
6430,10253.537722245386
6431,3307.209207072924
6432,3234.2568766270697
6433,10253.537722245386
6434,3233.527353322611
6435,3234.2568766270697
6436,3088.352215735361
6437,3453.113867964633
6438,3234.2568766270697
6439,3307.209207072924
6440,10253.537722245386
6441,8062.269696344907
6442,8062.269696344907
6443,15052.846761717457
6444,15052.846761717457
6445,14833.989770379892
6446,15198.751422609166
6447,15052.846761717457
6448,15052.846761717457
6449,8033.565916099141
6450,8179.47057699085
6451,8398.327568328414
6452,8179.47057699085
6453,15052.846761717457
6454,15198.751422609166
6455,15052.846761717457
6456,15198.751422609166
6457,15052.846761717457
6458,13958.56180502964
6459,13958.56180502964
6460,13958.56180502964
6461,14688.085109488184
6462,13739.704813692077
6463,7304.042611640596
6464,13958.56180502964
6465,14688.085109488184
6466,13812.657144137931
6467,14688.085109488184
6468,13958.56180502964
6469,13958.56180502964
6470,13958.56180502964
6471,13739.704813692077
6472,13812.657144137931
6473,7304.042611640596
6474,13739.704813692077
6475,13958.56180502964
6476,13812.657144137931
6477,13958.56180502964
6478,13958.56180502964
6479,13958.56180502964
6480,13958.56180502964
6481,13958.56180502964
6482,13812.657144137931
6483,7304.042611640596
6484,13739.704813692077
6485,14688.085109488184
6486,13958.56180502964
6487,7595.851933424014
6488,13958.56180502964
6489,13958.56180502964
6490,13958.56180502964
6491,13958.56180502964
6492,7304.042611640596
6493,6209.757654952779
6494,2490.3816820456423
6495,9217.853205880541
6496,2344.4770211539335
6497,2490.3816820456423
6498,3307.209207072924
6499,3307.209207072924
6500,3307.209207072924
6501,3307.209207072924
6502,3307.209207072924
6503,3453.113867964633
6504,3307.209207072924
6505,3234.2568766270697
6506,3234.2568766270697
6507,3307.209207072924
6508,3307.209207072924
6509,3307.209207072924
6510,3307.209207072924
6511,3234.2568766270697
6512,3234.2568766270697
6513,3307.209207072924
6514,2563.3340124914967
6515,2563.3340124914967
6516,2563.3340124914967
6517,2563.3340124914967
6518,2563.3340124914967
6519,2563.3340124914967
6520,2563.3340124914967
6521,9509.662527663959
6522,9509.662527663959
6523,2344.4770211539335
6524,2344.4770211539335
6525,8998.996214542978
6526,8998.996214542978
6527,11362.174569056086
6528,11362.174569056086
6529,11362.174569056086
6530,11362.174569056086
6531,4707.655375667042
6532,11362.174569056086
6533,4707.655375667042
6534,11362.174569056086
6535,11362.174569056086
6536,11362.174569056086
6537,4196.98906254606
6538,11726.936221285358
6539,11362.174569056086
6540,11362.174569056086
6541,4342.89372343777
6542,11741.288111408241
6543,5086.768918019197
6544,5086.768918019197
6545,5086.768918019197
6546,5086.768918019197
6547,5086.768918019197
6548,5086.768918019197
6549,12033.097433191659
6550,12835.573068096057
6551,12835.573068096057
6552,12616.716076758494
6553,3161.3045461812153
6554,3161.3045461812153
6555,3161.3045461812153
6556,3161.3045461812153
6557,3307.209207072924
6558,3453.113867964633
6559,3453.113867964633
6560,10983.06102670393
6561,3161.3045461812153
6562,3307.209207072924
6563,3307.209207072924
6564,9961.728400461969
6565,9961.728400461969
6566,3015.3998852895065
6567,3015.3998852895065
6568,3963.7801810856145
6569,4839.208146435867
6570,3599.0185288563425
6571,3088.352215735361
6572,10253.537722245386
6573,3015.3998852895065
6574,3234.2568766270697
6575,3234.2568766270697
6576,3307.209207072924
6577,2417.429351599788
6578,2490.3816820456423
6579,2563.3340124914967
6580,2490.3816820456423
6581,2417.429351599788
6582,2490.3816820456423
6583,2563.3340124914967
6584,2490.3816820456423
6585,2417.429351599788
6586,2417.429351599788
6587,2417.429351599788
6588,2561.87496588258
6589,2563.3340124914967
6590,2417.429351599788
6591,2563.3340124914967
6592,2563.3340124914967
6593,2563.3340124914967
6594,2563.3340124914967
6595,2563.3340124914967
6596,2563.3340124914967
6597,2563.3340124914967
6598,2563.3340124914967
6599,2417.429351599788
6600,2563.3340124914967
6601,2417.429351599788
6602,2563.3340124914967
6603,16613.54948132617
6604,16905.358803109586
6605,16613.54948132617
6606,16613.54948132617
6607,16394.6924899886
6608,16613.54948132617
6609,16613.54948132617
6610,7332.746391886362
6611,14279.074907058824
6612,7478.651052778071
6613,7624.55571366978
6614,15928.27472706771
6615,15052.846761717457
6616,15198.751422609166
6617,15901.282364802744
6618,15928.27472706771
6619,4269.941392991915
6620,4269.941392991915
6621,4269.941392991915
6622,4342.89372343777
6623,4158.324327409758
6624,12091.69787351463
6625,12091.69787351463
6626,12237.602534406338
6627,12237.602534406338
6628,12091.69787351463
6629,12237.602534406338
6630,12237.602534406338
6631,14688.085109488184
6632,14104.466465921349
6633,14323.323457258912
6634,15417.60841394673
6635,14323.323457258912
6636,14323.323457258912
6637,14104.466465921349
6638,14323.323457258912
6639,15782.370066176001
6640,14323.323457258912
6641,14469.22811815062
6642,14323.323457258912
6643,13958.56180502964
6644,14323.323457258912
6645,14323.323457258912
6646,14104.466465921349
6647,14323.323457258912
6648,15417.60841394673
6649,14323.323457258912
6650,13374.943161462805
6651,14323.323457258912
6652,13958.56180502964
6653,14104.466465921349
6654,13958.56180502964
6655,14323.323457258912
6656,13958.56180502964
6657,14323.323457258912
6658,14688.085109488184
6659,14323.323457258912
6660,13739.704813692077
6661,14323.323457258912
6662,14323.323457258912
6663,13739.704813692077
6664,14104.466465921349
6665,7085.185620303033
6666,14469.22811815062
6667,13812.657144137931
6668,14323.323457258912
6669,13739.704813692077
6670,14104.466465921349
6671,13958.56180502964
6672,14323.323457258912
6673,14323.323457258912
6674,13812.657144137931
6675,14104.466465921349
6676,13958.56180502964
6677,15417.60841394673
6678,14323.323457258912
6679,13958.56180502964
6680,14688.085109488184
6681,13739.704813692077
6682,14104.466465921349
6683,14104.466465921349
6684,13958.56180502964
6685,14688.085109488184
6686,13739.704813692077
6687,15417.60841394673
6688,14104.466465921349
6689,13958.56180502964
6690,14323.323457258912
6691,13958.56180502964
6692,14104.466465921349
6693,15782.370066176001
6694,8033.565916099141
6695,7449.947272532305
6696,7449.947272532305
6697,10632.651264597542
6698,10632.651264597542
6699,10632.651264597542
6700,10632.651264597542
6701,10631.921741293081
6702,10632.651264597542
6703,3307.209207072924
6704,3599.0185288563425
6705,3526.0661984104872
6706,3307.209207072924
6707,3526.0661984104872
6708,3526.0661984104872
6709,3526.0661984104872
6710,3526.0661984104872
6711,3526.0661984104872
6712,3890.82785063976
6713,3307.209207072924
6714,3453.113867964633
6715,3453.113867964633
6716,3307.209207072924
6717,3307.209207072924
6718,3526.0661984104872
6719,3599.0185288563425
6720,3526.0661984104872
6721,3307.209207072924
6722,3453.113867964633
6723,3307.209207072924
6724,3890.82785063976
6725,3526.0661984104872
6726,3307.209207072924
6727,3526.0661984104872
6728,3307.209207072924
6729,3307.209207072924
6730,3307.209207072924
6731,3307.209207072924
6732,3526.0661984104872
6733,10253.537722245386
6734,12150.298313837602
6735,1235.8401743432341
6736,1381.744835234943
6737,1235.8401743432341
6738,1235.8401743432341
6739,1235.8401743432341
6740,1235.8401743432341
6741,1235.8401743432341
6742,1381.744835234943
6743,1235.8401743432341
6744,1235.8401743432341
6745,1235.8401743432341
6746,1308.7925047890885
6747,1235.8401743432341
6748,1235.8401743432341
6749,1235.8401743432341
6750,6953.632849534207
6751,7172.48984087177
6752,6953.632849534207
6753,7026.585179980061
6754,6953.632849534207
6755,7172.48984087177
6756,7026.585179980061
6757,6948.526186402997
6758,7610.203823546897
6759,7829.06081488446
6760,7318.39450176348
6761,8047.9178062220235
6762,13972.913695152523
6763,8047.9178062220235
6764,14702.436999611067
6765,14702.436999611067
6766,7318.39450176348
6767,8047.9178062220235
6768,15869.67428674474
6769,16891.0069129867
6770,7610.203823546897
6771,7610.203823546897
6772,14323.323457258912
6773,14323.323457258912
6774,14469.22811815062
6775,14323.323457258912
6776,14469.22811815062
6777,14323.323457258912
6778,14469.22811815062
6779,14469.22811815062
6780,3307.209207072924
6781,3234.2568766270697
6782,3161.3045461812153
6783,3307.209207072924
6784,3307.209207072924
6785,3234.2568766270697
6786,3161.3045461812153
6787,3234.2568766270697
6788,3234.2568766270697
6789,3307.209207072924
6790,3526.0661984104872
6791,3205.8054677531863
6792,3526.0661984104872
6793,3307.209207072924
6794,3305.7501604640074
6795,3526.0661984104872
6796,3526.0661984104872
6797,3307.209207072924
6798,3526.0661984104872
6799,9961.728400461969
6800,3234.2568766270697
6801,3526.0661984104872
6802,3307.209207072924
6803,3599.0185288563425
6804,3526.0661984104872
6805,3205.0759444487285
6806,3161.3045461812153
6807,3526.0661984104872
6808,3526.0661984104872
6809,9961.728400461969
6810,3307.209207072924
6811,3205.8054677531863
6812,3307.209207072924
6813,3307.209207072924
6814,3234.2568766270697
6815,3526.0661984104872
6816,3307.209207072924
6817,3526.0661984104872
6818,3526.0661984104872
6819,3234.2568766270697
6820,3307.209207072924
6821,3234.2568766270697
6822,3307.209207072924
6823,3307.209207072924
6824,3234.2568766270697
6825,9888.776070016112
6826,3234.2568766270697
6827,10252.808198940927
6828,3599.0185288563425
6829,3307.209207072924
6830,9961.728400461969
6831,3526.0661984104872
6832,3234.2568766270697
6833,10180.58539179953
6834,3161.3045461812153
6835,3234.2568766270697
6836,3307.209207072924
6837,3307.209207072924
6838,3234.2568766270697
6839,3161.3045461812153
6840,3526.0661984104872
6841,3307.209207072924
6842,3234.2568766270697
6843,10253.537722245386
6844,3234.2568766270697
6845,3307.209207072924
6846,3307.209207072924
6847,3307.209207072924
6848,3234.2568766270697
6849,3234.2568766270697
6850,3526.0661984104872
6851,3526.0661984104872
6852,9961.728400461969
6853,3307.209207072924
6854,3234.2568766270697
6855,3234.2568766270697
6856,3307.209207072924
6857,3234.2568766270697
6858,3526.0661984104872
6859,3234.2568766270697
6860,3307.209207072924
6861,3526.0661984104872
6862,3234.2568766270697
6863,3307.209207072924
6864,9888.776070016112
6865,3526.0661984104872
6866,3161.3045461812153
6867,3526.0661984104872
6868,9961.728400461969
6869,3307.209207072924
6870,3307.209207072924
6871,9961.728400461969
6872,3307.209207072924
6873,3526.0661984104872
6874,3526.0661984104872
6875,3234.2568766270697
6876,3305.7501604640074
6877,3307.209207072924
6878,3234.2568766270697
6879,3305.7501604640074
6880,3526.0661984104872
6881,3307.209207072924
6882,3307.209207072924
6883,3307.209207072924
6884,3307.209207072924
6885,9961.728400461969
6886,3161.3045461812153
6887,3526.0661984104872
6888,3161.3045461812153
6889,3307.209207072924
6890,3307.209207072924
6891,3307.209207072924
6892,3234.2568766270697
6893,3307.209207072924
6894,3234.2568766270697
6895,3526.0661984104872
6896,3307.209207072924
6897,3526.0661984104872
6898,3234.2568766270697
6899,3234.2568766270697
6900,3234.2568766270697
6901,6880.680519088352
6902,7099.537510425916
6903,7098.078463816999
6904,6880.680519088352
6905,6807.728188642498
6906,7026.585179980061
6907,7026.585179980061
6908,13681.104373369104
6909,13754.05670381496
6910,6880.680519088352
6911,13827.009034260813
6912,6880.680519088352
6913,6854.4176801278445
6914,7026.585179980061
6915,6880.680519088352
6916,7099.537510425916
6917,6880.680519088352
6918,7026.585179980061
6919,7026.585179980061
6920,6807.728188642498
6921,9815.82373957026
6922,2868.03617778888
6923,3015.3998852895065
6924,3234.2568766270697
6925,3234.2568766270697
6926,2950.472311192696
6927,2869.4952243977978
6928,9524.014417786842
6929,4109.684841977323
6930,3744.9231897480513
6931,10618.299374474658
6932,10618.299374474658
6933,10472.39471358295
6934,10618.299374474658
6935,10618.299374474658
6936,10472.39471358295
6937,10107.633061353677
6938,3234.2568766270697
6939,3307.209207072924
6940,3234.2568766270697
6941,11347.822678933202
6942,11347.822678933202
6943,11347.822678933202
6944,11347.822678933202
6945,11347.822678933202
6946,11347.822678933202
6947,12791.32451789597
6948,13083.133839679387
6949,6428.6146462903425
6950,6428.6146462903425
6951,13083.133839679387
6952,13083.133839679387
6953,12791.32451789597
6954,12791.32451789597
6955,6428.6146462903425
6956,6136.805324506925
6957,6428.6146462903425
6958,4196.98906254606
6959,4196.98906254606
6960,4196.98906254606
6961,4051.0844016543515
6962,4051.0844016543515
6963,4342.89372343777
6964,11216.269908164377
6965,4342.89372343777
6966,4707.655375667042
6967,11216.269908164377
6968,4196.98906254606
6969,4196.98906254606
6970,11216.269908164377
6971,4051.0844016543515
6972,4196.98906254606
6973,4196.98906254606
6974,4342.89372343777
6975,4051.0844016543515
6976,4051.0844016543515
6977,11216.269908164377
6978,4196.98906254606
6979,4342.89372343777
6980,4196.98906254606
6981,4196.98906254606
6982,3978.132071208497
6983,4196.98906254606
6984,4196.98906254606
6985,4196.98906254606
6986,4162.701467236509
6987,4051.0844016543515
6988,4196.98906254606
6989,4342.89372343777
6990,4342.89372343777
6991,4342.89372343777
6992,4342.89372343777
6993,4196.98906254606
6994,4196.98906254606
6995,3978.132071208497
6996,4196.98906254606
6997,4051.0844016543515
6998,4342.89372343777
6999,4342.89372343777
7000,4196.98906254606
7001,4342.89372343777
7002,4196.98906254606
7003,4196.98906254606
7004,4342.89372343777
7005,4196.98906254606
7006,10997.412916826814
7007,4196.98906254606
7008,4342.89372343777
7009,4196.98906254606
7010,4342.89372343777
7011,4196.98906254606
7012,4196.98906254606
7013,10997.412916826814
7014,4342.89372343777
7015,4342.89372343777
7016,4341.434676828852
7017,4342.89372343777
7018,4196.98906254606
7019,4342.89372343777
7020,10997.412916826814
7021,4342.89372343777
7022,4196.98906254606
7023,4196.98906254606
7024,10997.412916826814
7025,4342.89372343777
7026,4196.98906254606
7027,4342.89372343777
7028,4196.98906254606
7029,4342.89372343777
7030,4051.0844016543515
7031,4342.89372343777
7032,4196.98906254606
7033,4051.0844016543515
7034,4342.89372343777
7035,4196.98906254606
7036,4196.98906254606
7037,4342.89372343777
7038,4196.98906254606
7039,10997.412916826814
7040,11216.269908164377
7041,4196.98906254606
7042,4051.0844016543515
7043,10851.508255935103
7044,4196.98906254606
7045,4051.0844016543515
7046,4342.89372343777
7047,4196.98906254606
7048,4036.4939355651804
7049,4196.98906254606
7050,4051.0844016543515
7051,4196.98906254606
7052,4342.89372343777
7053,4196.98906254606
7054,4707.655375667042
7055,4196.98906254606
7056,4196.98906254606
7057,4196.98906254606
7058,4707.655375667042
7059,4342.89372343777
7060,3978.132071208497
7061,4162.701467236509
7062,4196.98906254606
7063,4342.89372343777
7064,4051.0844016543515
7065,10997.412916826814
7066,4342.89372343777
7067,10997.412916826814
7068,4189.693829501475
7069,10997.412916826814
7070,4196.98906254606
7071,4196.98906254606
7072,4196.98906254606
7073,4342.89372343777
7074,4707.655375667042
7075,4342.89372343777
7076,4196.98906254606
7077,10851.508255935103
7078,4196.98906254606
7079,4196.98906254606
7080,4342.89372343777
7081,4196.98906254606
7082,4196.98906254606
7083,4196.98906254606
7084,4051.0844016543515
7085,4196.98906254606
7086,4196.98906254606
7087,4051.0844016543515
7088,4342.89372343777
7089,4196.98906254606
7090,4196.98906254606
7091,4051.0844016543515
7092,4342.89372343777
7093,4196.98906254606
7094,12602.364186635612
7095,5145.369358342168
7096,13958.56180502964
7097,13958.56180502964
7098,15125.799092163312
7099,14542.180448596475
7100,7318.39450176348
7101,14264.72301693594
7102,14337.675347381795
7103,7318.39450176348
7104,14337.675347381795
7105,7683.156153992752
7106,7318.39450176348
7107,14702.436999611067
7108,14337.675347381795
7109,7537.251493101043
7110,7318.39450176348
7111,14702.436999611067
7112,14337.675347381795
7113,7318.39450176348
7114,7683.156153992752
7115,7318.39450176348
7116,7245.442171317624
7117,7026.585179980061
7118,7245.442171317624
7119,7245.442171317624
7120,7245.442171317624
7121,7245.442171317624
7122,7026.585179980061
7123,7683.156153992752
7124,13972.913695152523
7125,7318.39450176348
7126,13972.913695152523
7127,7318.39450176348
7128,7245.442171317624
7129,13972.913695152523
7130,7683.156153992752
7131,7683.156153992752
7132,13972.913695152523
7133,7610.203823546897
7134,7683.156153992752
7135,7683.156153992752
7136,7683.156153992752
7137,13972.913695152523
7138,7245.442171317624
7139,13972.913695152523
7140,7683.156153992752
7141,14337.675347381795
7142,7318.39450176348
7143,7683.156153992752
7144,7318.39450176348
7145,7683.156153992752
7146,7680.238060774917
7147,7683.156153992752
7148,7318.39450176348
7149,7683.156153992752
7150,7683.156153992752
7151,7318.39450176348
7152,7683.156153992752
7153,7683.156153992752
7154,14337.675347381795
7155,7683.156153992752
7156,7902.013145330315
7157,7683.156153992752
7158,14337.675347381795
7159,7683.156153992752
7160,7683.156153992752
7161,7683.156153992752
7162,7610.203823546897
7163,14337.675347381795
7164,13972.913695152523
7165,7683.156153992752
7166,7683.156153992752
7167,7318.39450176348
7168,13972.913695152523
7169,13972.913695152523
7170,7610.203823546897
7171,14323.323457258912
7172,14323.323457258912
7173,14323.323457258912
7174,14323.323457258912
7175,14323.323457258912
7176,14323.323457258912
7177,14323.323457258912
7178,14323.323457258912
7179,14323.323457258912
7180,14323.323457258912
7181,14323.323457258912
7182,14323.323457258912
7183,14323.323457258912
7184,14323.323457258912
7185,14323.323457258912
7186,14323.323457258912
7187,14323.323457258912
7188,14323.323457258912
7189,14323.323457258912
7190,14323.323457258912
7191,12791.32451789597
7192,6793.376298519615
7193,14104.466465921349
7194,6793.376298519615
7195,14935.645881071514
7196,14935.645881071514
7197,14935.645881071514
7198,14935.645881071514
7199,14935.645881071514
7200,14935.645881071514
7201,16029.93083775933
7202,16175.83549865104
7203,14935.645881071514
7204,14935.645881071514
7205,7770.460374561489
7206,8062.269696344907
7207,8062.269696344907
7208,7911.9878956264465
7209,7916.365035453197
7210,14570.884228842242
7211,6939.280959411324
7212,6939.280959411324
7213,13593.800152800368
7214,14688.085109488184
7215,6939.280959411324
7216,6939.280959411324
7217,6939.280959411324
7218,4342.89372343777
7219,4342.89372343777
7220,10997.412916826814
7221,2563.3340124914967
7222,2490.3816820456423
7223,2563.3340124914967
7224,2563.3340124914967
7225,9144.900875434687
7226,2563.3340124914967
7227,2563.3340124914967
7228,2563.3340124914967
7229,2490.3816820456423
7230,2489.6521587411835
7231,2490.3816820456423
7232,2490.3816820456423
7233,6355.662315844488
7234,6355.662315844488
7235,6355.662315844488
7236,6355.662315844488
7237,6355.662315844488
7238,6355.662315844488
7239,6880.680519088352
7240,6880.680519088352
7241,6880.680519088352
7242,6880.680519088352
7243,6953.632849534207
7244,6953.632849534207
7245,6880.680519088352
7246,6953.632849534207
7247,7026.585179980061
7248,6880.680519088352
7249,3307.209207072924
7250,3307.209207072924
7251,3307.209207072924
7252,3307.209207072924
7253,3599.0185288563425
7254,3307.209207072924
7255,3307.209207072924
7256,3599.0185288563425
7257,3307.209207072924
7258,3307.209207072924
7259,3307.209207072924
7260,3307.209207072924
7261,3599.0185288563425
7262,3307.209207072924
7263,3597.559482247425
7264,10253.537722245386
7265,10253.537722245386
7266,10253.537722245386
7267,10253.537722245386
7268,3307.209207072924
7269,3307.209207072924
7270,3307.209207072924
7271,9961.728400461969
7272,10107.633061353677
7273,3161.3045461812153
7274,3161.3045461812153
7275,3307.209207072924
7276,3526.0661984104872
7277,3161.3045461812153
7278,10253.537722245386
7279,3154.00931313663
7280,10248.431059114177
7281,9815.82373957026
7282,3161.3045461812153
7283,9961.728400461969
7284,3305.7501604640074
7285,9961.728400461969
7286,10107.633061353677
7287,9961.728400461969
7288,3161.3045461812153
7289,3307.209207072924
7290,3453.113867964633
7291,3453.113867964633
7292,3161.3045461812153
7293,3453.113867964633
7294,9815.82373957026
7295,3307.209207072924
7296,3307.209207072924
7297,3161.3045461812153
7298,3453.113867964633
7299,3526.0661984104872
7300,3453.113867964633
7301,3161.3045461812153
7302,3526.0661984104872
7303,9815.82373957026
7304,3307.209207072924
7305,3526.0661984104872
7306,3453.113867964633
7307,3161.3045461812153
7308,3305.7501604640074
7309,3453.113867964633
7310,9961.728400461969
7311,3307.209207072924
7312,3526.0661984104872
7313,10107.633061353677
7314,10107.633061353677
7315,9961.728400461969
7316,3453.113867964633
7317,3453.113867964633
7318,3307.209207072924
7319,10107.633061353677
7320,3526.0661984104872
7321,3307.209207072924
7322,3161.3045461812153
